artnr;cross_ref;familie_code;familie_naam;omschrijving;hoek;draadsoort_1;draadmaat_1;connectie_type_1;draadsoort_2;draadmaat_2;connectie_type_2;tube_od_mm;tube_od_inch;bron_pagina
2243-06-02;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/8-19;buiten;BSPP;1/8-28;wartelend;;;11
2243-06-04;4-6F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/8-14;buiten;BSPP;1/4-19;wartelend;;;11
2243-06-08;8-6F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/8-19;buiten;BSPP;1/2-14;wartelend;;;11
2243-08-08;8-8F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;11
2243-08-04;4-8F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1/2-14;buiten;BSPP;1/4-19;wartelend;;;11
2243-08-06;6-8F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1/2-14;buiten;BSPP;3/8-19;wartelend;;;11
2243-08-10;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1/2-14;buiten;BSPP;5/8-14;wartelend;;;11
2243-08-12;12-8F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1/2-14;buiten;BSPP;3/4-14;wartelend;;;11
2243-08-16;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1/2-14;buiten;BSPP;1-11;wartelend;;;11
2243-10-10;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;11
2243-10-08;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;5/8-14;buiten;BSPP;1/2-14;wartelend;;;11
2243-10-12;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;5/8-14;buiten;BSPP;3/4-14;wartelend;;;11
2243-12-12;12-12F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;11
2243-12-08;8-12F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/4-14;buiten;BSPP;1/2-14;wartelend;;;11
2243-12-10;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/4-14;buiten;BSPP;5/8-14;wartelend;;;11
2243-12-16;16-12F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/4-14;buiten;BSPP;1-11;wartelend;;;11
2243-12-20;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;3/4-14;buiten;BSPP;1 1/4-11;wartelend;;;11
2243-16-16;16-16F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;11
2243-16-10;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1-11;buiten;BSPP;5/8-14;wartelend;;;11
2243-16-12;12-16F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1-11;buiten;BSPP;3/4-14;wartelend;;;11
2243-16-20;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1-11;buiten;BSPP;1 1/4-11;wartelend;;;11
2243-20-20;20-20F6MK4S;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;11
2243-20-12;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1 1/4-11;buiten;BSPP;3/4-14;wartelend;;;11
2243-20-16;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1 1/4-11;buiten;BSPP;1-11;wartelend;;;11
2243-20-24;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1 1/4-11;buiten;BSPP;1 1/2-11;wartelend;;;11
2243-24-24;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;11
2243-24-32;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;1 1/2-11;buiten;BSPP;2-11;wartelend;;;11
2243-32-24;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;2-11;buiten;BSPP;1 1/2-11;wartelend;;;11
2243-32-32;-;2243;Swivel male stud;BSPP 60° cone end / BSPP 60° Female swivel end;recht;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;11
2443-02-02;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1/8-28;buiten;BSPP;1/8-28;wartelend;;;13
2443-04-04;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1/4-19;buiten;BSPP;1/4-19;wartelend;;;13
2443-06-06;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;3/8-19;buiten;BSPP;3/8-19;wartelend;;;13
2443-08-08;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;13
2443-10-10;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;13
2443-12-12;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;13
2443-16-16;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;13
2443-20-20;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;13
2443-24-24;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;13
2443-32-32;;2443;Swivel nut elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;13
2643-02-02;2C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1/8-28;buiten;BSPP;1/8-28;wartelend;;;14
2643-04-04;4C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1/4-19;buiten;BSPP;1/4-19;wartelend;;;14
2643-06-06;6C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;3/8-19;buiten;BSPP;3/8-19;wartelend;;;14
2643-08-08;8C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;14
2643-10-10;10C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;14
2643-12-12;12C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;14
2643-16-16;16C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;14
2643-20-20;20C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;14
2643-24-24;24C6MK4S;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;14
2643-32-32;-;2643;Swivel nut elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;14
2843-02-02;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1/8-28;buiten;BSPP;1/8-28;wartelend;;;14
2843-04-04;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1/4-19;buiten;BSPP;1/4-19;wartelend;;;14
2843-06-06;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;3/8-19;buiten;BSPP;3/8-19;wartelend;;;14
2843-08-08;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;14
2843-10-10;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;14
2843-12-12;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;14
2843-16-16;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;14
2843-20-20;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;14
2843-24-24;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;14
2843-32-32;;2843;Swivel nut swept elbow 45°;BSPP 60° cone end / BSPP 60° Female swivel end;45°;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;14
2943-02-02;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1/8-28;buiten;BSPP;1/8-28;wartelend;;;15
2943-04-04;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1/4-19;buiten;BSPP;1/4-19;wartelend;;;15
2943-06-06;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;3/8-19;buiten;BSPP;3/8-19;wartelend;;;15
2943-08-08;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;15
2943-10-10;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;15
2943-12-12;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;15
2943-16-16;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;15
2943-20-20;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;15
2943-24-24;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;15
2943-32-32;;2943;Swivel nut swept elbow 90°;BSPP 60° cone end / BSPP 60° Female swivel end;haaks;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;15
2713-04-04;4J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;1/4-19;wartelend;BSPP;1/4-19;wartelend;;;15
2713-06-06;6J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;3/8-19;wartelend;BSPP;3/8-19;wartelend;;;15
2713-08-08;8J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;1/2-14;wartelend;BSPP;1/2-14;wartelend;;;15
2713-10-10;10J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;5/8-14;wartelend;BSPP;5/8-14;wartelend;;;15
2713-12-12;12J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;3/4-14;wartelend;BSPP;3/4-14;wartelend;;;15
2713-16-16;16J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;1-11;wartelend;BSPP;1-11;wartelend;;;15
2713-20-20;20J6MK4S;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;1 1/4-11;wartelend;BSPP;1 1/4-11;wartelend;;;15
2713-24-24;-;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;1 1/2-11;wartelend;BSPP;1 1/2-11;wartelend;;;15
2713-32-32;-;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;2-11;wartelend;BSPP;2-11;wartelend;;;15
2713-40-40;-;2713;Swivel nut tee;BSPP 60° Female swivel ends;T-stuk;BSPP;2 1/2-11;wartelend;BSPP;2 1/2-11;wartelend;;;15
2714-02-02;2S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1/8-28;buiten;BSPP;1/8-28;wartelend;;;16
2714-04-04;4S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1/4-19;buiten;BSPP;1/4-19;wartelend;;;16
2714-06-06;6S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;3/8-19;buiten;BSPP;3/8-19;wartelend;;;16
2714-08-08;8S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;16
2714-10-10;10S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;16
2714-12-12;12S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;16
2714-16-16;16S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;16
2714-20-20;20S6MK4S;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;16
2714-24-24;-;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;16
2714-32-32;-;2714;Swivel nut branch tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;16
2715-02-02;2R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1/8-28;buiten;BSPP;1/8-28;wartelend;;;16
2715-04-04;4R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1/4-19;buiten;BSPP;1/4-19;wartelend;;;16
2715-06-06;6R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;3/8-19;buiten;BSPP;3/8-19;wartelend;;;16
2715-08-08;8R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1/2-14;buiten;BSPP;1/2-14;wartelend;;;16
2715-10-10;10R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;5/8-14;buiten;BSPP;5/8-14;wartelend;;;16
2715-12-12;12R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;3/4-14;buiten;BSPP;3/4-14;wartelend;;;16
2715-16-16;16R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1-11;buiten;BSPP;1-11;wartelend;;;16
2715-20-20;20R6MK4S;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1 1/4-11;buiten;BSPP;1 1/4-11;wartelend;;;16
2715-24-24;-;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;1 1/2-11;buiten;BSPP;1 1/2-11;wartelend;;;16
2715-32-32;-;2715;Swivel nut run tee;BSPP 60° Cone ends / BSPP 60° Female swivel end;T-stuk;BSPP;2-11;buiten;BSPP;2-11;wartelend;;;16
8643-02-02;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;1/8-28;buiten;BSPP;1/8-28;binnen;;;17
8643-04-04;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;1/4-19;buiten;BSPP;1/4-19;binnen;;;17
8643-06-06;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;3/8-19;buiten;BSPP;3/8-19;binnen;;;17
8643-08-08;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;1/2-14;buiten;BSPP;1/2-14;binnen;;;17
8643-10-10;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;5/8-14;buiten;BSPP;5/8-14;binnen;;;17
8643-12-12;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;3/4-14;buiten;BSPP;3/4-14;binnen;;;17
8643-16-16;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;1-11;buiten;BSPP;1-11;binnen;;;17
8643-20-20;;8643;Elbow 90°;BSPP female / BSPT Male;haaks;BSPT;1 1/4-11;buiten;BSPP;1 1/4-11;binnen;;;17
8444-02-02;;8444;Elbow 45°;BSPP Female;45°;BSPP;1/8-28;binnen;BSPP;1/8-28;binnen;;;17
8444-04-04;;8444;Elbow 45°;BSPP Female;45°;BSPP;1/4-19;binnen;BSPP;1/4-19;binnen;;;17
8444-06-06;;8444;Elbow 45°;BSPP Female;45°;BSPP;3/8-19;binnen;BSPP;3/8-19;binnen;;;17
8444-08-08;;8444;Elbow 45°;BSPP Female;45°;BSPP;1/2-14;binnen;BSPP;1/2-14;binnen;;;17
8444-10-10;;8444;Elbow 45°;BSPP Female;45°;BSPP;5/8-14;binnen;BSPP;5/8-14;binnen;;;17
8444-12-12;;8444;Elbow 45°;BSPP Female;45°;BSPP;3/4-14;binnen;BSPP;3/4-14;binnen;;;17
8444-16-16;;8444;Elbow 45°;BSPP Female;45°;BSPP;1-11;binnen;BSPP;1-11;binnen;;;17
8644-02-02;;8644;Elbow 90°;BSPP Female;haaks;BSPP;1/8-28;binnen;BSPP;1/8-28;binnen;;;18
8644-04-04;;8644;Elbow 90°;BSPP Female;haaks;BSPP;1/4-19;binnen;BSPP;1/4-19;binnen;;;18
8644-06-06;;8644;Elbow 90°;BSPP Female;haaks;BSPP;3/8-19;binnen;BSPP;3/8-19;binnen;;;18
8644-08-08;;8644;Elbow 90°;BSPP Female;haaks;BSPP;1/2-14;binnen;BSPP;1/2-14;binnen;;;18
8644-10-10;;8644;Elbow 90°;BSPP Female;haaks;BSPP;5/8-14;binnen;BSPP;5/8-14;binnen;;;18
8644-12-12;;8644;Elbow 90°;BSPP Female;haaks;BSPP;3/4-14;binnen;BSPP;3/4-14;binnen;;;18
8644-16-16;;8644;Elbow 90°;BSPP Female;haaks;BSPP;1-11;binnen;BSPP;1-11;binnen;;;18
8644-20-20;;8644;Elbow 90°;BSPP Female;haaks;BSPP;1 1/4-11;binnen;BSPP;1 1/4-11;binnen;;;18
8644-24-24;;8644;Elbow 90°;BSPP Female;haaks;BSPP;1 1/2-11;binnen;BSPP;1 1/2-11;binnen;;;18
8644-32-32;;8644;Elbow 90°;BSPP Female;haaks;BSPP;2-11;binnen;BSPP;2-11;binnen;;;18
8744-02-02;-;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;1/8-28;binnen;BSPP;1/8-28;binnen;;;18
8744-04-04;1/4MMO444MS;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;1/4-19;binnen;BSPP;1/4-19;binnen;;;18
8744-06-06;3/8MMO444MS;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;3/8-19;binnen;BSPP;3/8-19;binnen;;;18
8744-08-08;1/2MMO444MS;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;1/2-14;binnen;BSPP;1/2-14;binnen;;;18
8744-10-10;-;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;5/8-14;binnen;BSPP;5/8-14;binnen;;;18
8744-12-12;3/4MMO444MS;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;3/4-14;binnen;BSPP;3/4-14;binnen;;;18
8744-16-16;1MMO444MS;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;1-11;binnen;BSPP;1-11;binnen;;;18
8744-20-20;-;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;1 1/4-11;binnen;BSPP;1 1/4-11;binnen;;;18
8744-24-24;-;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;1 1/2-11;binnen;BSPP;1 1/2-11;binnen;;;18
8744-32-32;-;8744;Female thread tee;Female BSPP threads;T-stuk;BSPP;2-11;binnen;BSPP;2-11;binnen;;;18
8745-02-02;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1/8-28;binnen;BSPP;1/8-28;binnen;;;19
8745-04-04;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1/4-19;binnen;BSPP;1/4-19;binnen;;;19
8745-06-06;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;3/8-19;binnen;BSPP;3/8-19;binnen;;;19
8745-08-08;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1/2-14;binnen;BSPP;1/2-14;binnen;;;19
8745-10-10;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;5/8-14;binnen;BSPP;5/8-14;binnen;;;19
8745-12-12;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;3/4-14;binnen;BSPP;3/4-14;binnen;;;19
8745-16-16;;8745;Branch tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1-11;binnen;BSPP;1-11;binnen;;;19
8746-02-02;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1/8-28;binnen;BSPP;1/8-28;binnen;;;19
8746-04-04;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1/4-19;binnen;BSPP;1/4-19;binnen;;;19
8746-06-06;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;3/8-19;binnen;BSPP;3/8-19;binnen;;;19
8746-08-08;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1/2-14;binnen;BSPP;1/2-14;binnen;;;19
8746-10-10;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;5/8-14;binnen;BSPP;5/8-14;binnen;;;19
8746-12-12;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;3/4-14;binnen;BSPP;3/4-14;binnen;;;19
8746-16-16;;8746;Run tee;Female BSPP thread / male BSPT thread;T-stuk;BSPP;1-11;binnen;BSPP;1-11;binnen;;;19
2245-02-02;2FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/8-28;buiten;NPT/NPTF;1/8-27;buiten;;;20
2245-02-04;2-4FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/8-28;buiten;NPT/NPTF;1/4-18;buiten;;;20
2245-02-06;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/8-28;buiten;NPT/NPTF;3/8-18;buiten;;;20
2245-02-08;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/8-28;buiten;NPT/NPTF;1/2-14;buiten;;;20
2245-04-02;4FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/4-19;buiten;NPT/NPTF;1/8-27;buiten;;;20
2245-04-04;4-4FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/4-19;buiten;NPT/NPTF;1/4-18;buiten;;;20
2245-04-06;4-6FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/4-19;buiten;NPT/NPTF;3/8-18;buiten;;;20
2245-04-08;4-8FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/4-19;buiten;NPT/NPTF;1/2-14;buiten;;;20
2245-04-12;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/4-19;buiten;NPT/NPTF;3/4-14;buiten;;;20
2245-06-02;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;3/8-19;buiten;NPT/NPTF;1/8-27;buiten;;;20
2245-06-04;6FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;3/8-19;buiten;NPT/NPTF;1/4-18;buiten;;;20
2245-06-06;6-6FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;3/8-19;buiten;NPT/NPTF;3/8-18;buiten;;;20
2245-06-08;6-8FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;3/8-19;buiten;NPT/NPTF;1/2-14;buiten;;;20
2245-06-12;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;3/8-19;buiten;NPT/NPTF;3/4-14;buiten;;;20
2245-08-02;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/2-14;buiten;NPT/NPTF;1/8-27;buiten;;;20
2245-08-04;-;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/2-14;buiten;NPT/NPTF;1/4-18;buiten;;;20
2245-08-06;8FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/2-14;buiten;NPT/NPTF;3/8-18;buiten;;;20
2245-08-08;8-8FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/2-14;buiten;NPT/NPTF;1/2-14;buiten;;;20
2245-08-12;8-12FMK4S;2245;Male stud connector;BSPP 60° Cone end / Male NPTF thread;recht;BSPP;1/2-14;buiten;NPT/NPTF;3/4-14;buiten;;;20
